order_id,order_date,product_id,customer_id,warehouse,quantity,unit_price,sales,order_status,delivery_date,order_year,order_month,order_month_name,fulfilled_flag
O07102,2025-08-18,P095,C0886,WH-South,4,5427.18,21708.72,Processing,2025-08-21,2025,8,August,0
O07103,2026-01-09,P017,C0285,WH-East,12,8360.81,100329.72,Delivered,2026-01-18,2026,1,January,1
O07104,2025-03-21,P059,C0454,WH-North,8,722.03,5776.24,Delivered,2025-03-31,2025,3,March,1
O07105,2025-03-06,P031,C0188,WH-South,12,1882.62,22591.44,Delivered,2025-03-13,2025,3,March,1
O07106,2025-03-29,P064,C0705,WH-South,1,9772.25,9772.25,Delivered,2025-04-02,2025,3,March,1
O07107,2025-03-29,P048,C0296,WH-North,6,8206.14,49236.84,Delivered,2025-04-07,2025,3,March,1
O07108,2025-07-23,P023,C0523,WH-North,6,2561.5,15369.0,Delivered,2025-07-31,2025,7,July,1
O07109,2026-01-17,P070,C0692,WH-West,3,2886.35,8659.05,Delivered,2026-01-20,2026,1,January,1
O07110,2026-04-21,P030,C0382,WH-South,9,6989.65,62906.85,Delivered,2026-04-29,2026,4,April,1
O07111,2026-06-23,P055,C0343,WH-East,12,1487.11,17845.32,Delivered,2026-06-25,2026,6,June,1
O07112,2025-08-02,P007,C0602,WH-North,12,11389.37,136672.44,Delivered,2025-08-11,2025,8,August,1
O07113,2025-03-15,P075,C0223,WH-West,5,4757.22,23786.1,Delivered,2025-03-21,2025,3,March,1
O07114,2025-03-02,P098,C0335,WH-North,15,2843.84,42657.6,Delivered,2025-03-12,2025,3,March,1
O07115,2026-06-27,P012,C0457,WH-North,1,3219.93,3219.93,Processing,2026-07-01,2026,6,June,0
O07116,2025-08-07,P060,C0448,WH-West,7,1239.87,8679.09,Delivered,2025-08-15,2025,8,August,1
O07117,2025-01-12,P052,C0738,WH-South,10,2109.04,21090.4,Delivered,2025-01-21,2025,1,January,1
O07118,2026-02-19,P027,C0615,WH-East,15,3927.78,58916.7,Delivered,2026-02-21,2026,2,February,1
O07119,2025-02-01,P012,C0337,WH-North,14,3219.93,45079.02,Delivered,2025-02-08,2025,2,February,1
O07120,2025-06-09,P013,C0355,WH-South,3,359.86,1079.58,Delivered,2025-06-12,2025,6,June,1
O07121,2025-08-25,P072,C0356,WH-West,10,7933.68,79336.8,Delivered,2025-09-03,2025,8,August,1
O07122,2025-06-30,P080,C0899,WH-West,10,6733.38,67333.8,Delivered,2025-07-07,2025,6,June,1
O07123,2025-12-07,P062,C0232,WH-West,11,11436.7,125803.7,Processing,2025-12-11,2025,12,December,0
O07124,2026-04-03,P029,C0267,WH-South,4,7630.58,30522.32,Delivered,2026-04-08,2026,4,April,1
O07125,2025-03-21,P035,C0796,WH-East,6,10862.84,65177.04,Cancelled,Unknown,2025,3,March,0
O07126,2026-04-18,P060,C0190,WH-South,8,1239.87,9918.96,Returned,2026-04-28,2026,4,April,0
O07127,2025-04-22,P029,C0048,WH-South,13,7630.58,99197.54,Delivered,2025-04-25,2025,4,April,1
O07128,2025-10-19,P031,C0284,WH-West,4,1882.62,7530.48,Processing,2025-10-29,2025,10,October,0
O07129,2026-01-18,P077,C0814,WH-North,15,12073.98,181109.7,Delivered,2026-01-25,2026,1,January,1
O07130,2025-01-17,P076,C0960,WH-North,12,2781.69,33380.28,Delivered,2025-01-20,2025,1,January,1
O07131,2026-05-08,P061,C0055,WH-West,9,9046.33,81416.97,Delivered,2026-05-17,2026,5,May,1
O07132,2025-11-27,P002,C0339,WH-North,8,9662.88,77303.04,Delivered,Unknown,2025,11,November,1
O07133,2026-05-01,P033,C0119,WH-West,10,7876.29,78762.9,Cancelled,Unknown,2026,5,May,0
O07134,2026-02-10,P072,C0002,WH-South,10,7933.68,79336.8,Delivered,2026-02-18,2026,2,February,1
O07135,2025-04-27,P062,C0224,WH-West,6,11436.7,68620.2,Delivered,2025-05-05,2025,4,April,1
O07136,2025-04-25,P059,C0748,WH-East,7,722.03,5054.21,Delivered,2025-05-03,2025,4,April,1
O07137,2025-12-02,P040,C0203,WH-East,8,7396.64,59173.12,Delivered,2025-12-05,2025,12,December,1
O07138,2025-12-02,P049,C0656,WH-East,2,3014.05,6028.1,Delivered,2025-12-11,2025,12,December,1
O07139,2025-05-27,P032,C0011,WH-South,5,8387.44,41937.2,Processing,2025-05-30,2025,5,May,0
O07140,2025-05-02,P038,C0259,WH-North,13,9847.32,128015.16,Processing,2025-05-06,2025,5,May,0
O07141,2025-03-22,P092,C0951,WH-South,7,9918.59,69430.13,Delivered,2025-03-30,2025,3,March,1
O07142,2026-01-10,P079,C0298,WH-North,8,8889.27,71114.16,Delivered,2026-01-18,2026,1,January,1
O07143,2025-03-04,P087,C0669,WH-South,5,6619.57,33097.85,Delivered,2025-03-12,2025,3,March,1
O07144,2026-05-19,P088,C0197,WH-South,3,7327.81,21983.43,Delivered,2026-05-24,2026,5,May,1
O07145,2026-03-25,P013,C0604,WH-East,15,359.86,5397.9,Delivered,2026-03-31,2026,3,March,1
O07146,2026-03-04,P085,C0415,WH-South,6,1090.03,6540.18,Delivered,2026-03-12,2026,3,March,1
O07147,2026-03-03,P054,C0333,WH-East,5,5559.97,27799.85,Delivered,2026-03-12,2026,3,March,1
O07148,2026-02-25,P076,C0153,WH-South,8,2781.69,22253.52,Delivered,2026-03-01,2026,2,February,1
O07149,2025-11-18,P013,C0376,WH-West,9,359.86,3238.74,Delivered,2025-11-25,2025,11,November,1
O07150,2025-06-15,P039,C0134,WH-East,9,2741.34,24672.06,Delivered,2025-06-25,2025,6,June,1
O07151,2026-04-06,P023,C0956,WH-West,12,2561.5,30738.0,Delivered,2026-04-12,2026,4,April,1
O07152,2026-04-04,P092,C0116,WH-South,12,9918.59,119023.08,Returned,2026-04-09,2026,4,April,0
O07153,2025-07-08,P014,C0067,WH-South,6,8215.45,49292.7,Delivered,2025-07-18,2025,7,July,1
O07154,2026-04-09,P017,C0662,WH-West,15,8360.81,125412.15,Delivered,2026-04-14,2026,4,April,1
O07155,2026-01-14,P024,C0256,WH-North,4,5645.0,22580.0,Delivered,2026-01-18,2026,1,January,1
O07156,2025-01-02,P058,C0553,WH-North,4,3596.21,14384.84,Delivered,2025-01-10,2025,1,January,1
O07157,2025-12-30,P063,C0693,WH-North,9,6119.08,55071.72,Delivered,2026-01-05,2025,12,December,1
O07158,2025-03-13,P034,C0188,WH-South,4,7873.1,31492.4,Delivered,2025-03-15,2025,3,March,1
O07159,2026-03-03,P051,C0039,WH-North,8,506.74,4053.92,Delivered,2026-03-12,2026,3,March,1
O07160,2025-06-19,P086,C0823,WH-North,9,3132.13,28189.17,Delivered,2025-06-21,2025,6,June,1
O07161,2025-07-24,P010,C0480,WH-South,5,8992.72,44963.6,Delivered,2025-08-03,2025,7,July,1
O07162,2025-12-03,P072,C0926,WH-South,13,7933.68,103137.84,Cancelled,Unknown,2025,12,December,0
O07163,2026-04-17,P021,C0327,WH-North,6,2945.59,17673.54,Delivered,2026-04-22,2026,4,April,1
O07164,2025-07-14,P037,C0729,WH-North,3,2141.55,6424.65,Delivered,2025-07-19,2025,7,July,1
O07165,2025-10-02,P007,C0130,WH-West,12,11389.37,136672.44,Delivered,2025-10-12,2025,10,October,1
O07166,2025-01-07,P090,C0776,WH-South,5,2450.87,12254.35,Delivered,2025-01-09,2025,1,January,1
O07167,2025-06-27,P013,C0626,WH-South,5,359.86,1799.3,Delivered,2025-07-07,2025,6,June,1
O07168,2025-08-30,P080,C0063,WH-West,15,6733.38,101000.7,Delivered,2025-09-04,2025,8,August,1
O07169,2025-07-22,P030,C0955,WH-East,14,6989.65,97855.1,Delivered,2025-07-30,2025,7,July,1
O07170,2026-06-27,P031,C0097,WH-East,2,1882.62,3765.24,Delivered,2026-07-07,2026,6,June,1
O07171,2026-04-07,P005,C0412,WH-South,10,5461.2,54612.0,Processing,2026-04-15,2026,4,April,0
O07172,2025-03-21,P032,C0842,WH-South,6,8387.44,50324.64,Delivered,2025-03-24,2025,3,March,1
O07173,2026-06-07,P016,C0934,WH-North,9,6037.0,54333.0,Delivered,2026-06-14,2026,6,June,1
O07174,2026-02-21,P073,C0530,WH-East,11,5286.08,58146.88,Delivered,2026-02-28,2026,2,February,1
O07175,2026-01-19,P022,C0446,WH-North,15,9065.34,135980.1,Delivered,2026-01-23,2026,1,January,1
O07176,2026-01-26,P064,C0717,WH-East,7,9772.25,68405.75,Delivered,2026-01-31,2026,1,January,1
O07177,2025-05-06,P044,C0725,WH-West,14,3533.01,49462.14,Delivered,2025-05-13,2025,5,May,1
O07178,2026-05-09,P040,C0609,WH-North,8,7396.64,59173.12,Delivered,2026-05-16,2026,5,May,1
O07179,2025-02-16,P037,C0791,WH-West,2,2141.55,4283.1,Delivered,2025-02-18,2025,2,February,1
O07180,2026-04-21,P078,C0961,WH-West,11,8749.35,96242.85,Delivered,2026-04-30,2026,4,April,1
O07181,2026-04-09,P016,C0236,WH-East,13,6037.0,78481.0,Delivered,2026-04-19,2026,4,April,1
O07182,2025-05-03,P043,C0892,WH-South,14,7218.47,101058.58,Delivered,2025-05-06,2025,5,May,1
O07183,2026-04-19,P084,C0680,WH-South,9,9567.6,86108.4,Processing,2026-04-24,2026,4,April,0
O07184,2025-05-14,P063,C0572,WH-West,3,6119.08,18357.24,Delivered,2025-05-21,2025,5,May,1
O07185,2025-01-23,P015,C0085,WH-South,10,10925.43,109254.3,Delivered,2025-01-26,2025,1,January,1
O07186,2025-08-23,P044,C0773,WH-North,5,3533.01,17665.05,Delivered,2025-08-31,2025,8,August,1
O07187,2025-02-28,P090,C0355,WH-East,14,2450.87,34312.18,Delivered,2025-03-07,2025,2,February,1
O07188,2025-06-13,P009,C0402,WH-North,7,6820.58,47744.06,Delivered,2025-06-22,2025,6,June,1
O07189,2025-08-04,P065,C0166,WH-South,4,6932.91,27731.64,Delivered,2025-08-12,2025,8,August,1
O07190,2025-07-02,P099,C0228,WH-West,7,1477.4,10341.8,Cancelled,Unknown,2025,7,July,0
O07191,2025-03-31,P044,C0367,WH-East,8,3533.01,28264.08,Delivered,2025-04-06,2025,3,March,1
O07192,2025-11-07,P020,C0925,WH-West,15,2297.9,34468.5,Delivered,2025-11-14,2025,11,November,1
O07193,2025-09-14,P070,C0410,WH-East,13,2886.35,37522.55,Delivered,2025-09-22,2025,9,September,1
O07194,2026-06-17,P074,C0060,WH-North,10,8610.83,86108.3,Processing,2026-06-22,2026,6,June,0
O07195,2026-06-17,P033,C0164,WH-South,14,7876.29,110268.06,Delivered,2026-06-27,2026,6,June,1
O07196,2025-02-21,P080,C0230,WH-North,10,6733.38,67333.8,Delivered,2025-02-23,2025,2,February,1
O07197,2025-12-04,P100,C0882,WH-West,4,6160.6,24642.4,Delivered,2025-12-08,2025,12,December,1
O07198,2025-06-20,P006,C0594,WH-North,15,716.9,10753.5,Delivered,2025-06-23,2025,6,June,1
O07199,2025-03-08,P083,C0157,WH-South,5,1377.9,6889.5,Delivered,2025-03-11,2025,3,March,1
O07200,2025-10-27,P031,C0927,WH-South,11,1882.62,20708.82,Delivered,2025-10-29,2025,10,October,1
O07201,2025-08-20,P066,C0703,WH-North,3,9296.31,27888.93,Delivered,2025-08-24,2025,8,August,1
O07202,2025-03-09,P018,C0874,WH-East,5,6842.11,34210.55,Cancelled,Unknown,2025,3,March,0
O07203,2026-05-21,P028,C0909,WH-South,8,1732.59,13860.72,Delivered,2026-05-28,2026,5,May,1
O07204,2025-01-28,P068,C0756,WH-South,3,7862.75,23588.25,Delivered,2025-02-06,2025,1,January,1
O07205,2025-02-20,P065,C0374,WH-South,15,6932.91,103993.65,Delivered,2025-02-25,2025,2,February,1
O07206,2025-09-17,P080,C0242,WH-South,14,6733.38,94267.32,Delivered,2025-09-19,2025,9,September,1
O07207,2025-07-03,P045,C0734,WH-East,13,11503.77,149549.01,Delivered,2025-07-13,2025,7,July,1
O07208,2025-01-23,P058,C0967,WH-East,5,3596.21,17981.05,Delivered,2025-01-27,2025,1,January,1
O07209,2025-05-09,P047,C0891,WH-West,10,9554.1,95541.0,Processing,2025-05-18,2025,5,May,0
O07210,2025-10-18,P066,C0168,WH-West,1,9296.31,9296.31,Delivered,2025-10-23,2025,10,October,1
O07211,2026-05-16,P052,C0121,WH-West,2,2109.04,4218.08,Delivered,2026-05-20,2026,5,May,1
O07212,2025-07-05,P036,C0966,WH-North,3,9014.91,27044.73,Delivered,2025-07-09,2025,7,July,1
O07213,2026-04-24,P001,C0002,WH-North,1,2324.33,2324.33,Delivered,2026-04-29,2026,4,April,1
O07214,2026-05-07,P039,C0118,WH-West,13,2741.34,35637.42,Delivered,2026-05-12,2026,5,May,1
O07215,2026-05-28,P087,C0648,WH-South,11,6619.57,72815.27,Delivered,2026-06-05,2026,5,May,1
O07216,2025-03-08,P090,C0842,WH-West,12,2450.87,29410.44,Delivered,2025-03-11,2025,3,March,1
O07217,2026-04-12,P075,C0639,WH-North,11,4757.22,52329.42,Delivered,2026-04-21,2026,4,April,1
O07218,2025-10-12,P001,C0753,WH-East,9,2324.33,20918.97,Delivered,2025-10-15,2025,10,October,1
O07219,2026-02-21,P075,C0507,WH-South,9,4757.22,42814.98,Delivered,2026-02-23,2026,2,February,1
O07220,2025-04-10,P088,C0374,WH-South,5,7327.81,36639.05,Delivered,2025-04-19,2025,4,April,1
O07221,2025-07-08,P074,C0108,WH-South,14,8610.83,120551.62,Processing,2025-07-13,2025,7,July,0
O07222,2026-01-23,P014,C0299,WH-North,4,8215.45,32861.8,Delivered,2026-01-30,2026,1,January,1
O07223,2025-08-29,P078,C0433,WH-South,5,8749.35,43746.75,Returned,2025-08-31,2025,8,August,0
O07224,2026-02-21,P071,C0112,WH-South,4,4401.72,17606.88,Delivered,2026-02-25,2026,2,February,1
O07225,2025-06-25,P023,C0406,WH-East,12,2561.5,30738.0,Cancelled,Unknown,2025,6,June,0
O07226,2026-01-22,P043,C0970,WH-South,5,7218.47,36092.35,Delivered,2026-01-30,2026,1,January,1
O07227,2026-04-16,P022,C0500,WH-North,7,9065.34,63457.38,Delivered,2026-04-25,2026,4,April,1
O07228,2025-08-21,P060,C0675,WH-South,11,1239.87,13638.57,Returned,2025-08-24,2025,8,August,0
O07229,2026-03-28,P100,Unknown,WH-North,8,6160.6,49284.8,Delivered,2026-04-05,2026,3,March,1
O07230,2025-10-04,P027,C0900,WH-East,2,3927.78,7855.56,Delivered,2025-10-09,2025,10,October,1
O07231,2025-08-17,P056,C0019,WH-East,4,888.53,3554.12,Processing,2025-08-24,2025,8,August,0
O07232,2025-06-20,P002,C0745,WH-South,8,9662.88,77303.04,Delivered,2025-06-25,2025,6,June,1
O07233,2025-08-01,P039,C0020,WH-West,7,2741.34,19189.38,Delivered,2025-08-11,2025,8,August,1
O07234,2025-10-09,P051,C0753,WH-East,9,506.74,4560.66,Delivered,2025-10-11,2025,10,October,1
O07235,2025-02-10,P019,C0772,WH-South,5,6267.38,31336.9,Delivered,2025-02-12,2025,2,February,1
O07236,2025-05-02,P062,C0561,WH-East,6,11436.7,68620.2,Processing,2025-05-08,2025,5,May,0
O07237,2025-08-15,P071,C0506,WH-East,15,4401.72,66025.8,Delivered,2025-08-21,2025,8,August,1
O07238,2025-10-21,P076,C0154,WH-North,11,2781.69,30598.59,Delivered,2025-10-30,2025,10,October,1
O07239,2025-09-24,P067,C0515,WH-West,8,3626.7,29013.6,Delivered,2025-10-02,2025,9,September,1
O07240,2026-06-25,P063,C0820,WH-North,15,6119.08,91786.2,Returned,2026-06-29,2026,6,June,0
O07241,2026-03-27,P005,C0478,WH-South,12,5461.2,65534.4,Delivered,2026-04-05,2026,3,March,1
O07242,2026-03-25,P072,C0384,WH-South,14,7933.68,111071.52,Delivered,2026-03-30,2026,3,March,1
O07243,2025-03-02,P078,C0804,WH-North,15,8749.35,131240.25,Delivered,2025-03-06,2025,3,March,1
O07244,2026-05-17,P061,C0681,WH-West,11,9046.33,99509.63,Processing,2026-05-20,2026,5,May,0
O07245,2025-05-27,P100,C0198,WH-West,15,6160.6,92409.0,Delivered,2025-06-06,2025,5,May,1
O07246,2025-11-30,P071,C0179,WH-West,5,4401.72,22008.6,Processing,2025-12-08,2025,11,November,0
O07247,2025-05-22,P007,C0615,WH-East,14,11389.37,159451.18,Returned,2025-05-28,2025,5,May,0
O07248,2025-02-13,P050,C0731,WH-South,9,1973.84,17764.56,Delivered,2025-02-23,2025,2,February,1
O07249,2025-05-24,P046,C0528,WH-East,4,2032.34,8129.36,Delivered,2025-05-28,2025,5,May,1
O07250,2025-11-29,P096,C0047,WH-North,8,6299.54,50396.32,Delivered,2025-12-06,2025,11,November,1
O07251,2026-05-12,P072,C0848,WH-West,12,7933.68,95204.16,Delivered,2026-05-21,2026,5,May,1
O07252,2026-01-31,P076,C0558,WH-East,14,2781.69,38943.66,Delivered,2026-02-10,2026,1,January,1
O07253,2025-02-24,P074,Unknown,WH-West,3,8610.83,25832.49,Delivered,2025-03-01,2025,2,February,1
O07254,2025-11-03,P014,C0183,WH-East,5,8215.45,41077.25,Delivered,2025-11-05,2025,11,November,1
O07255,2026-02-27,P073,C0354,WH-South,15,5286.08,79291.2,Returned,2026-03-08,2026,2,February,0
O07256,2026-02-21,P094,C0487,WH-West,8,9560.46,76483.68,Delivered,2026-02-25,2026,2,February,1
O07257,2025-11-21,P069,C0216,WH-East,15,7876.01,118140.15,Delivered,2025-11-28,2025,11,November,1
O07258,2025-03-21,P065,C0892,WH-North,10,6932.91,69329.1,Delivered,2025-03-26,2025,3,March,1
O07259,2025-01-31,P065,C0423,WH-East,12,6932.91,83194.92,Delivered,2025-02-07,2025,1,January,1
O07260,2025-04-22,P057,C0646,WH-North,7,919.99,6439.93,Delivered,2025-04-26,2025,4,April,1
O07261,2026-04-17,P062,C0852,WH-North,1,11436.7,11436.7,Delivered,2026-04-25,2026,4,April,1
O07262,2025-03-15,P020,C0829,WH-West,12,2297.9,27574.8,Processing,2025-03-18,2025,3,March,0
O07263,2026-04-24,P075,C0009,WH-South,4,4757.22,19028.88,Delivered,2026-04-30,2026,4,April,1
O07264,2026-01-22,P026,C0213,WH-North,2,8058.43,16116.86,Delivered,2026-01-26,2026,1,January,1
O07265,2026-03-09,P044,C0139,WH-North,2,3533.01,7066.02,Returned,2026-03-15,2026,3,March,0
O07266,2026-02-16,P067,C0734,WH-South,13,3626.7,47147.1,Delivered,2026-02-20,2026,2,February,1
O07267,2026-04-12,P070,C0321,WH-South,15,2886.35,43295.25,Delivered,2026-04-22,2026,4,April,1
O07268,2025-09-05,P062,C0091,WH-South,7,11436.7,80056.9,Delivered,2025-09-14,2025,9,September,1
O07269,2025-04-30,P045,C0890,WH-North,12,11503.77,138045.24,Delivered,2025-05-03,2025,4,April,1
O07270,2025-03-08,P011,C0315,WH-South,12,11449.02,137388.24,Delivered,2025-03-17,2025,3,March,1
O07271,2025-11-23,P072,C0112,WH-North,3,7933.68,23801.04,Delivered,2025-12-02,2025,11,November,1
O07272,2026-04-15,P093,C0113,WH-North,3,11181.17,33543.51,Processing,2026-04-19,2026,4,April,0
O07273,2026-05-08,P074,C0710,WH-North,15,8610.83,129162.45,Delivered,2026-05-14,2026,5,May,1
O07274,2025-10-13,P034,C0374,WH-South,6,7873.1,47238.6,Delivered,2025-10-16,2025,10,October,1
O07275,2025-11-08,P088,C0263,WH-North,6,7327.81,43966.86,Delivered,2025-11-15,2025,11,November,1
O07276,2025-11-05,P046,C0368,WH-West,1,2032.34,2032.34,Delivered,2025-11-08,2025,11,November,1
O07277,2025-04-07,P081,C0378,WH-North,15,8788.43,131826.45,Delivered,2025-04-12,2025,4,April,1
O07278,2025-04-23,P032,C0829,WH-South,15,8387.44,125811.6,Delivered,2025-04-27,2025,4,April,1
O07279,2026-04-01,P075,C0825,WH-South,15,4757.22,71358.3,Delivered,2026-04-03,2026,4,April,1
O07280,2026-04-08,P098,C0854,WH-North,1,2843.84,2843.84,Delivered,2026-04-17,2026,4,April,1
O07281,2025-05-12,P088,C0674,WH-North,11,7327.81,80605.91,Delivered,2025-05-21,2025,5,May,1
O07282,2025-05-01,P005,C0596,WH-North,6,5461.2,32767.2,Delivered,2025-05-03,2025,5,May,1
O07283,2025-07-16,P063,C0557,WH-West,7,6119.08,42833.56,Delivered,2025-07-23,2025,7,July,1
O07284,2026-04-27,P029,C0045,WH-South,9,7630.58,68675.22,Delivered,2026-04-29,2026,4,April,1
O07285,2025-02-08,P048,C0271,WH-West,4,8206.14,32824.56,Delivered,2025-02-18,2025,2,February,1
O07286,2026-05-27,P098,C0495,WH-South,14,2843.84,39813.76,Delivered,2026-05-29,2026,5,May,1
O07287,2026-04-19,P016,C0905,WH-East,10,6037.0,60370.0,Delivered,2026-04-23,2026,4,April,1
O07288,2025-06-10,P025,C0722,WH-South,6,2564.25,15385.5,Delivered,2025-06-20,2025,6,June,1
O07289,2025-10-16,P072,C0686,WH-North,12,7933.68,95204.16,Delivered,2025-10-18,2025,10,October,1
O07290,2025-07-19,P029,C0247,WH-South,3,7630.58,22891.74,Delivered,2025-07-22,2025,7,July,1
O07291,2026-06-12,P052,C0174,WH-South,13,2109.04,27417.52,Delivered,2026-06-17,2026,6,June,1
O07292,2026-05-18,P046,C0036,WH-East,13,2032.34,26420.42,Delivered,2026-05-26,2026,5,May,1
O07293,2025-09-05,P025,C0302,WH-East,11,2564.25,28206.75,Delivered,2025-09-14,2025,9,September,1
O07294,2026-01-18,P023,C0810,WH-West,4,2561.5,10246.0,Delivered,2026-01-20,2026,1,January,1
O07295,2025-08-06,P034,C0158,WH-West,9,7873.1,70857.9,Delivered,2025-08-08,2025,8,August,1
O07296,2025-03-28,P067,C0651,WH-North,14,3626.7,50773.8,Processing,2025-04-03,2025,3,March,0
O07297,2025-03-23,P094,C0886,WH-West,14,9560.46,133846.44,Processing,2025-04-01,2025,3,March,0
O07298,2025-03-03,P034,C0033,WH-West,1,7873.1,7873.1,Delivered,2025-03-05,2025,3,March,1
O07299,2026-05-15,P032,C0763,WH-East,5,8387.44,41937.2,Delivered,2026-05-19,2026,5,May,1
O07300,2025-02-11,P029,C0382,WH-North,15,7630.58,114458.7,Delivered,2025-02-18,2025,2,February,1
O07301,2025-01-12,P009,C0878,WH-North,15,6820.58,102308.7,Delivered,2025-01-14,2025,1,January,1
O07302,2025-04-25,P066,C0424,WH-West,11,9296.31,102259.41,Cancelled,Unknown,2025,4,April,0
O07303,2025-08-06,P057,C0838,WH-North,7,919.99,6439.93,Delivered,2025-08-08,2025,8,August,1
O07304,2025-04-16,P039,C0683,WH-North,3,2741.34,8224.02,Delivered,2025-04-21,2025,4,April,1
O07305,2026-06-12,P007,C0622,WH-East,15,11389.37,170840.55,Delivered,2026-06-22,2026,6,June,1
O07306,2026-04-17,P069,C0679,WH-West,2,7876.01,15752.02,Delivered,2026-04-23,2026,4,April,1
O07307,2026-01-22,P008,C0637,WH-North,13,7685.98,99917.74,Delivered,2026-01-26,2026,1,January,1
O07308,2025-08-14,P096,C0726,WH-West,11,6299.54,69294.94,Delivered,2025-08-22,2025,8,August,1
O07309,2026-04-26,P018,C0295,WH-West,2,6842.11,13684.22,Delivered,2026-05-03,2026,4,April,1
O07310,2026-02-12,P082,C0693,WH-North,1,7665.58,7665.58,Returned,2026-02-22,2026,2,February,0
O07311,2026-04-02,P049,C0595,WH-South,5,3014.05,15070.25,Delivered,2026-04-07,2026,4,April,1
O07312,2025-01-21,P016,C0982,WH-North,13,6037.0,78481.0,Processing,2025-01-26,2025,1,January,0
O07313,2025-07-22,P021,C0415,WH-South,3,2945.59,8836.77,Delivered,2025-08-01,2025,7,July,1
O07314,2026-02-21,P010,C0874,WH-East,11,8992.72,98919.92,Delivered,2026-02-24,2026,2,February,1
O07315,2026-02-20,P004,C0319,WH-West,12,5647.39,67768.68,Delivered,2026-02-23,2026,2,February,1
O07316,2026-03-24,P044,C0025,WH-South,7,3533.01,24731.07,Delivered,2026-04-03,2026,3,March,1
O07317,2026-05-27,P008,C0758,WH-West,1,7685.98,7685.98,Delivered,2026-06-04,2026,5,May,1
O07318,2025-03-26,P055,C0553,WH-East,9,1487.11,13383.99,Returned,2025-04-01,2025,3,March,0
O07319,2025-06-16,P019,C0434,WH-East,14,6267.38,87743.32,Processing,2025-06-22,2025,6,June,0
O07320,2026-01-19,P064,C0059,WH-South,2,9772.25,19544.5,Delivered,2026-01-29,2026,1,January,1
O07321,2026-04-13,P040,C0177,WH-East,8,7396.64,59173.12,Delivered,2026-04-19,2026,4,April,1
O07322,2025-03-13,P051,C0542,WH-West,10,506.74,5067.4,Delivered,2025-03-23,2025,3,March,1
O07323,2026-06-05,P009,C0045,WH-East,4,6820.58,27282.32,Delivered,2026-06-14,2026,6,June,1
O07324,2026-04-18,P030,C0452,WH-East,6,6989.65,41937.9,Delivered,2026-04-25,2026,4,April,1
O07325,2025-09-15,P056,C0309,WH-South,9,888.53,7996.77,Delivered,2025-09-21,2025,9,September,1
O07326,2025-10-02,P081,C0154,WH-East,7,8788.43,61519.01,Delivered,2025-10-08,2025,10,October,1
O07327,2025-01-20,P044,C0967,WH-North,15,3533.01,52995.15,Delivered,2025-01-26,2025,1,January,1
O07328,2026-05-05,P059,C0552,WH-West,8,722.03,5776.24,Delivered,2026-05-07,2026,5,May,1
O07329,2026-05-05,P015,C0140,WH-South,15,10925.43,163881.45,Delivered,2026-05-11,2026,5,May,1
O07330,2025-11-22,P068,C0769,WH-North,7,7862.75,55039.25,Delivered,2025-11-26,2025,11,November,1
O07331,2026-06-13,P070,C0582,WH-South,2,2886.35,5772.7,Processing,2026-06-20,2026,6,June,0
O07332,2025-03-30,P061,C0385,WH-North,9,9046.33,81416.97,Delivered,2025-04-09,2025,3,March,1
O07333,2026-05-01,P080,C0648,WH-East,15,6733.38,101000.7,Delivered,2026-05-05,2026,5,May,1
O07334,2025-12-16,P090,C0748,WH-North,1,2450.87,2450.87,Delivered,2025-12-18,2025,12,December,1
O07335,2025-03-25,P023,C0624,WH-North,14,2561.5,35861.0,Delivered,2025-04-03,2025,3,March,1
O07336,2026-01-22,P077,C0033,WH-North,2,12073.98,24147.96,Delivered,2026-02-01,2026,1,January,1
O07337,2025-03-28,P047,C0708,WH-West,3,9554.1,28662.3,Delivered,2025-04-02,2025,3,March,1
O07338,2025-11-03,P017,C0371,WH-South,3,8360.81,25082.43,Delivered,2025-11-09,2025,11,November,1
O07339,2025-06-03,P057,C0178,WH-East,14,919.99,12879.86,Delivered,2025-06-07,2025,6,June,1
O07340,2026-03-16,P054,C0360,WH-East,10,5559.97,55599.7,Delivered,2026-03-25,2026,3,March,1
O07341,2025-09-21,P091,C0646,WH-West,4,3806.53,15226.12,Delivered,2025-09-25,2025,9,September,1
O07342,2026-02-25,P052,C0956,WH-West,5,2109.04,10545.2,Delivered,2026-03-02,2026,2,February,1
O07343,2026-05-08,P022,C0703,WH-West,6,9065.34,54392.04,Delivered,2026-05-16,2026,5,May,1
O07344,2026-02-15,P083,C0436,WH-North,1,1377.9,1377.9,Delivered,2026-02-18,2026,2,February,1
O07345,2025-06-22,P039,C0899,WH-West,14,2741.34,38378.76,Delivered,2025-06-24,2025,6,June,1
O07346,2025-01-04,P099,C0847,WH-West,13,1477.4,19206.2,Delivered,2025-01-09,2025,1,January,1
O07347,2026-04-17,P013,C0966,WH-North,8,359.86,2878.88,Delivered,2026-04-26,2026,4,April,1
O07348,2025-04-20,P078,C0006,WH-South,6,8749.35,52496.1,Delivered,2025-04-22,2025,4,April,1
O07349,2025-02-06,P095,C0805,WH-West,10,5427.18,54271.8,Delivered,2025-02-10,2025,2,February,1
O07350,2025-01-31,P066,C0691,WH-West,9,9296.31,83666.79,Delivered,2025-02-05,2025,1,January,1
